Participant ID,Reaction Time,Correct,Congruency,Social/Non-Social,Block,Block Number
971624,487.68,1,incongruent,Social,Second,4
971624,541.9099999,1,congruent,Social,Second,4
971624,458.2,1,congruent,Social,Second,4
971624,481.2449999,1,incongruent,Social,Second,4
971624,402.2799999,1,incongruent,Social,Second,4
971624,556.78,1,incongruent,Social,Second,4
971624,454.0500001,1,incongruent,Social,Second,4
971624,426.2750001,1,congruent,Social,Second,4
971624,363.5750001,1,incongruent,Social,Second,4
971624,338.0399999,1,congruent,Social,Second,4
971624,453.935,1,congruent,Social,Second,4
971624,535.23,1,incongruent,Social,Second,4
971624,724.25,1,incongruent,Social,Second,4
971624,485.945,1,congruent,Social,Second,4
971624,513.5250001,1,incongruent,Social,Second,4
971624,594.735,0,congruent,Social,Second,4
971624,1252.68,1,incongruent,Social,Second,4
971624,707.295,1,incongruent,Social,Second,4
971624,582.1850001,1,incongruent,Social,Second,4
971624,589.7949999,1,incongruent,Social,Second,4
971624,538.3100001,1,congruent,Social,Second,4
971624,502.895,1,congruent,Social,Second,4
971624,672.895,1,congruent,Social,Second,4
971624,556.29,1,incongruent,Social,Second,4
971624,810.85,1,congruent,Social,Second,4
971624,454.245,1,congruent,Social,Second,4
971624,418.77,1,congruent,Social,Second,4
971624,419.61,1,congruent,Social,Second,4
971624,1065.595,1,incongruent,Social,Second,4
971624,794.7750001,1,incongruent,Social,Second,4
971624,563.215,1,incongruent,Social,Second,4
971624,629.3899999,1,incongruent,Social,Second,4
971624,466.34,1,incongruent,Social,Second,4
971624,482.3950001,1,congruent,Social,Second,4
971624,413.3049999,1,incongruent,Social,Second,4
971624,546.69,1,incongruent,Social,Second,4
971624,530.305,1,congruent,Social,Second,4
971624,463.17,1,congruent,Social,Second,4
971624,447.64,1,congruent,Social,Second,4
971624,397.335,1,congruent,Social,Second,4
971624,453.34,1,incongruent,Social,Second,4
971624,349.1400001,1,incongruent,Social,Second,4
971624,369.65,1,incongruent,Social,Second,4
971624,479.6300001,1,congruent,Social,Second,4
971624,514.475,1,incongruent,Social,Second,4
971624,469.9650001,1,congruent,Social,Second,4
971624,406.4,1,congruent,Social,Second,4
971624,466.5100001,1,congruent,Social,Second,4
971624,469.255,1,congruent,Social,Second,4
971624,484.95,1,congruent,Social,Second,4
971624,555.9350001,1,incongruent,Social,Second,4
971624,407.765,1,congruent,Social,Second,4
971624,483.6500001,1,incongruent,Social,Second,4
971753,1050.84,1,incongruent,Social,First,1
971753,647.045,1,congruent,Social,First,1
971753,796.91,1,incongruent,Social,First,1
971753,388.3,1,incongruent,Social,First,1
971753,440.4000001,1,incongruent,Social,First,1
971753,481.88,1,congruent,Social,First,1
971753,375.9750001,1,congruent,Social,First,1
971753,355.7500001,1,incongruent,Social,First,1
971753,371.31,1,congruent,Social,First,1
971753,330.7149999,1,congruent,Social,First,1
971753,434.545,1,incongruent,Social,First,1
971753,611.2449999,1,incongruent,Social,First,1
971753,381.1250001,1,congruent,Social,First,1
971753,407.36,0,incongruent,Social,First,1
971753,402.6449999,1,incongruent,Social,First,1
971753,403.285,1,incongruent,Social,First,1
971753,410.0749999,1,incongruent,Social,First,1
971753,602.5200001,1,congruent,Social,First,1
971753,379.2950001,1,congruent,Social,First,1
971753,317.915,1,congruent,Social,First,1
971753,452.4600001,1,incongruent,Social,First,1
971753,324.905,0,congruent,Social,First,1
971753,586.055,1,incongruent,Social,First,1
971753,364.2,1,incongruent,Social,First,1
971753,445.92,1,congruent,Social,First,1
971753,451.885,1,incongruent,Social,First,1
971753,460.8849999,1,incongruent,Social,First,1
971753,560.0749999,1,incongruent,Social,First,1
971753,450.545,1,incongruent,Social,First,1
971753,504.7200001,1,incongruent,Social,First,1
971753,432.245,1,incongruent,Social,First,1
971753,381.7550001,1,incongruent,Social,First,1
971753,294.3849999,1,incongruent,Social,First,1
971753,469.3250001,1,congruent,Social,First,1
971753,456.46,1,congruent,Social,First,1
971753,395.88,1,congruent,Social,First,1
971753,364.5500001,1,incongruent,Social,First,1
971753,283.53,0,congruent,Social,First,1
971753,506.315,1,congruent,Social,First,1
971753,406.155,1,congruent,Social,First,1
971753,407.2,1,congruent,Social,First,1
971753,426.355,1,incongruent,Social,First,1
971753,407.305,1,congruent,Social,First,1
971753,435.225,1,incongruent,Social,First,1
971753,428.145,1,congruent,Social,First,1
971753,401.4049999,1,congruent,Social,First,1
971753,429.51,1,incongruent,Social,First,1
971753,395.605,1,incongruent,Social,First,1
971753,409.22,1,congruent,Social,First,1
971753,465.45,1,incongruent,Social,First,1
971753,405.975,1,incongruent,Social,First,1
971753,356.5,1,incongruent,Social,First,1
971753,355.0750001,1,incongruent,Social,First,1
971753,420.655,1,congruent,Social,First,1
971753,328.535,1,incongruent,Social,First,1
971753,292.425,1,incongruent,Social,First,1
971753,300.9799999,1,congruent,Social,First,1
971753,351.99,1,congruent,Social,First,1
971753,370.8799999,1,congruent,Social,First,1
971753,371.7599999,1,congruent,Social,First,1
971753,300.68,1,congruent,Social,First,1
971753,370.3899999,1,congruent,Social,First,1
971753,395.7399999,0,incongruent,Social,First,1
971753,394.7749999,1,congruent,Social,First,1
971753,358.54,1,congruent,Social,First,1
971753,348.505,1,incongruent,Social,First,1
971753,517.21,1,congruent,Social,First,1
971753,427.805,1,congruent,Social,First,1
971753,393.875,1,incongruent,Social,First,1
971753,392.11,1,congruent,Social,First,1
971753,320.2399999,1,incongruent,Social,First,1
971753,354.22,1,congruent,Social,First,1
971753,422.47,1,incongruent,Social,First,1
971753,432.885,1,congruent,Social,First,1
971753,391.6600001,1,congruent,Social,First,1
971753,404.84,0,incongruent,Social,First,1
971753,251.485,0,congruent,Social,First,1
971753,428.755,1,congruent,Social,First,1
971753,439.8500001,1,congruent,Social,First,1
971753,510.8950001,1,incongruent,Social,First,1
971753,676.415,1,incongruent,Social,First,1
971753,385.87,1,incongruent,Social,First,1
971753,523.915,1,incongruent,Social,First,1
971753,510.0199999,1,congruent,Social,First,1
971753,457.48,1,congruent,Social,First,1
971753,507.445,1,congruent,Social,First,1
971753,434.5499999,1,incongruent,Social,First,1
971753,472.415,1,congruent,Social,First,1
971753,441.765,1,congruent,Social,First,1
971753,406.6100001,1,congruent,Social,First,1
971753,529.695,1,incongruent,Social,First,1
971753,389.17,1,incongruent,Social,First,1
971753,574.6050001,1,incongruent,Social,Second,2
971753,489.91,1,incongruent,Social,Second,2
971753,400.505,1,incongruent,Social,Second,2
971753,355.555,0,congruent,Social,Second,2
971753,603.3899999,1,incongruent,Social,Second,2
971753,409.45,1,congruent,Social,Second,2
971753,278.135,1,congruent,Social,Second,2
971753,351.4,1,congruent,Social,Second,2
971753,383.23,1,congruent,Social,Second,2
971753,404.59,1,congruent,Social,Second,2
971753,519.42,1,incongruent,Social,Second,2
971753,387.205,1,incongruent,Social,Second,2
971753,361.88,1,congruent,Social,Second,2
971753,391.59,1,incongruent,Social,Second,2
971753,357.665,1,incongruent,Social,Second,2
971753,411.6699999,1,incongruent,Social,Second,2
971753,353.395,1,congruent,Social,Second,2
971753,325.17,1,incongruent,Social,Second,2
971753,378.205,1,congruent,Social,Second,2
971753,406.23,1,incongruent,Social,Second,2
971753,368.0049999,1,incongruent,Social,Second,2
971753,344.88,1,incongruent,Social,Second,2
971753,379.895,1,congruent,Social,Second,2
971753,342.18,1,incongruent,Social,Second,2
971753,392.78,1,incongruent,Social,Second,2
971753,366.33,1,incongruent,Social,Second,2
971753,438.83,1,congruent,Social,Second,2
971753,431.525,1,congruent,Social,Second,2
971753,324.6899999,1,incongruent,Social,Second,2
971753,395.0500001,1,congruent,Social,Second,2
971753,343.8800001,1,incongruent,Social,Second,2
971753,312.715,1,incongruent,Social,Second,2
971753,396.025,1,incongruent,Social,Second,2
971753,426.715,1,incongruent,Social,Second,2
971753,429.18,1,incongruent,Social,Second,2
971753,446.4550001,1,congruent,Social,Second,2
971753,441.8749999,1,incongruent,Social,Second,2
971753,408.675,1,incongruent,Social,Second,2
971753,422.49,1,incongruent,Social,Second,2
971753,500.9,1,congruent,Social,Second,2
971753,448.025,1,incongruent,Social,Second,2
971753,348.075,1,congruent,Social,Second,2
971753,360.97,1,congruent,Social,Second,2
971753,414.3249999,1,congruent,Social,Second,2
971753,536.645,1,incongruent,Social,Second,2
971753,367.65,1,congruent,Social,Second,2
971753,452.9950001,1,congruent,Social,Second,2
971753,468.4499999,1,congruent,Social,Second,2
971753,395.43,1,congruent,Social,Second,2
971753,442.8750001,1,congruent,Social,Second,2
971753,513.49,1,congruent,Social,Second,2
971753,416.7450001,1,incongruent,Social,Second,2
971753,379.8150001,1,incongruent,Social,Second,2
971753,430.41,1,congruent,Social,Second,2
971753,453.88,1,incongruent,Social,Second,2
971753,394.9800001,1,congruent,Social,Second,2
971753,583.465,1,incongruent,Social,Second,2
971753,461.865,1,incongruent,Social,Second,2
971753,493.99,1,incongruent,Social,Second,2
971753,337.39,1,congruent,Social,Second,2
971753,384.325,1,incongruent,Social,Second,2
971753,550.5649999,1,incongruent,Social,Second,2
971753,551.92,1,congruent,Social,Second,2
971753,408.2899999,1,congruent,Social,Second,2
971753,386.775,1,congruent,Social,Second,2
971753,377.705,1,congruent,Social,Second,2
971753,350.45,1,incongruent,Social,Second,2
971753,393.035,1,congruent,Social,Second,2
971753,427.1600001,1,incongruent,Social,Second,2
971753,393.24,1,congruent,Social,Second,2
971753,405.865,1,congruent,Social,Second,2
971753,464.7,1,incongruent,Social,Second,2
971753,393.3849999,1,congruent,Social,Second,2
971753,403.055,1,congruent,Social,Second,2
971753,443.615,1,congruent,Social,Second,2
971753,610.0100001,1,incongruent,Social,Second,2
971753,498.5250001,1,congruent,Social,Second,2
971753,511.71,1,incongruent,Social,Second,2
971753,548.9150001,1,congruent,Social,Second,2
971753,442.6750001,1,incongruent,Social,Second,2
971753,510.6800001,1,congruent,Social,Second,2
971753,479.89,1,congruent,Social,Second,2
971753,457.285,1,incongruent,Social,Second,2
971753,461.4950001,1,congruent,Social,Second,2
971753,683.6549999,1,incongruent,Social,Second,2
971753,479.3850001,1,incongruent,Social,Second,2
971753,380.4349999,1,incongruent,Social,Second,2
971753,497.075,1,congruent,Social,Second,2
971753,417.905,1,congruent,Social,Second,2
971753,449.7849999,1,incongruent,Social,Second,2
971753,422.575,1,congruent,Social,Second,2
971753,377.985,1,congruent,Social,Second,2
971753,797.335,0,incongruent,Non-Social,First,3
971753,783.725,1,incongruent,Non-Social,First,3
971753,575.83,1,congruent,Non-Social,First,3
971753,419.195,1,congruent,Non-Social,First,3
971753,438.39,1,congruent,Non-Social,First,3
971753,472.02,1,congruent,Non-Social,First,3
971753,478.55,1,incongruent,Non-Social,First,3
971753,414.265,1,congruent,Non-Social,First,3
971753,415.775,1,congruent,Non-Social,First,3
971753,436.755,1,congruent,Non-Social,First,3
971753,539.8949999,1,incongruent,Non-Social,First,3
971753,527.89,1,congruent,Non-Social,First,3
971753,513.12,1,congruent,Non-Social,First,3
971753,831.995,1,incongruent,Non-Social,First,3
971753,699.6000001,1,incongruent,Non-Social,First,3
971753,581.9600001,1,incongruent,Non-Social,First,3
971753,607.94,1,congruent,Non-Social,First,3
971753,563.11,1,incongruent,Non-Social,First,3
971753,780.6149999,1,incongruent,Non-Social,First,3
971753,424.0250001,1,congruent,Non-Social,First,3
971753,454.445,1,incongruent,Non-Social,First,3
971753,380.815,1,congruent,Non-Social,First,3
971753,506.85,1,congruent,Non-Social,First,3
971753,349.15,1,congruent,Non-Social,First,3
971753,510.46,1,incongruent,Non-Social,First,3
971753,430.015,1,incongruent,Non-Social,First,3
971753,549.765,1,congruent,Non-Social,First,3
971753,379.755,1,congruent,Non-Social,First,3
971753,413.9350001,1,congruent,Non-Social,First,3
971753,400.2149999,1,congruent,Non-Social,First,3
971753,590.4999999,1,congruent,Non-Social,First,3
971753,471.44,1,incongruent,Non-Social,First,3
971753,432.76,1,incongruent,Non-Social,First,3
971753,439.8000001,1,congruent,Non-Social,First,3
971753,441.815,1,congruent,Non-Social,First,3
971753,551,1,incongruent,Non-Social,First,3
971753,435.06,1,incongruent,Non-Social,First,3
971753,462.745,1,incongruent,Non-Social,First,3
971753,435.285,1,incongruent,Non-Social,First,3
971753,440.5899999,1,incongruent,Non-Social,First,3
971753,433.3350001,1,congruent,Non-Social,First,3
971753,381.94,1,congruent,Non-Social,First,3
971753,468.49,1,congruent,Non-Social,First,3
971753,465.995,1,incongruent,Non-Social,First,3
971753,547.455,1,incongruent,Non-Social,First,3
971753,495.2100001,1,incongruent,Non-Social,First,3
971753,495.155,1,congruent,Non-Social,First,3
971753,798.8900001,1,congruent,Non-Social,First,3
971753,563.04,1,incongruent,Non-Social,First,3
971753,358.3750001,1,congruent,Non-Social,First,3
971753,430.905,1,congruent,Non-Social,First,3
971753,369.27,1,incongruent,Non-Social,First,3
971753,561.8799999,1,congruent,Non-Social,First,3
971753,389.535,1,congruent,Non-Social,First,3
971753,382.68,1,incongruent,Non-Social,First,3
971753,370.425,0,incongruent,Non-Social,First,3
971753,452.91,1,congruent,Non-Social,First,3
971753,381.42,1,congruent,Non-Social,First,3
971753,501.005,1,congruent,Non-Social,First,3
971753,485.63,1,incongruent,Non-Social,First,3
971753,427.775,1,incongruent,Non-Social,First,3
971753,335.75,1,congruent,Non-Social,First,3
971753,405.995,1,incongruent,Non-Social,First,3
971753,298.8150001,0,congruent,Non-Social,First,3
971753,504.815,1,incongruent,Non-Social,First,3
971753,353.6050001,1,incongruent,Non-Social,First,3
971753,382.13,1,incongruent,Non-Social,First,3
971753,450.355,1,incongruent,Non-Social,First,3
971753,294.3749999,1,congruent,Non-Social,First,3
971753,348.015,1,congruent,Non-Social,First,3
971753,326.245,0,incongruent,Non-Social,First,3
971753,487.245,1,incongruent,Non-Social,First,3
971753,335.78,1,congruent,Non-Social,First,3
971753,396.97,1,incongruent,Non-Social,First,3
971753,428.355,1,incongruent,Non-Social,First,3
971753,339.6300001,1,congruent,Non-Social,First,3
971753,334.59,1,incongruent,Non-Social,First,3
971753,315.5349999,1,incongruent,Non-Social,First,3
971753,437,1,congruent,Non-Social,First,3
971753,455.3,1,incongruent,Non-Social,First,3
971753,296.84,1,incongruent,Non-Social,First,3
971753,305.31,1,incongruent,Non-Social,First,3
971753,407.685,1,congruent,Non-Social,First,3
971753,415.395,1,incongruent,Non-Social,First,3
971753,366.245,1,incongruent,Non-Social,First,3
971753,305.13,1,congruent,Non-Social,First,3
971753,441.9450001,1,incongruent,Non-Social,First,3
971753,328.26,1,incongruent,Non-Social,First,3
971753,522.76,1,congruent,Non-Social,First,3
971753,358.01,1,congruent,Non-Social,First,3
971753,426.6850001,1,congruent,Non-Social,First,3
971753,343.9,1,congruent,Non-Social,First,3
971753,540.52,1,congruent,Non-Social,Second,4
971753,548.4000001,1,incongruent,Non-Social,Second,4
971753,368.8650001,1,congruent,Non-Social,Second,4
971753,531.255,1,incongruent,Non-Social,Second,4
971753,576.005,1,congruent,Non-Social,Second,4
971753,540.665,1,incongruent,Non-Social,Second,4
971753,521.485,1,incongruent,Non-Social,Second,4
971753,418.725,1,incongruent,Non-Social,Second,4
971753,634.865,1,incongruent,Non-Social,Second,4
971753,524.065,1,incongruent,Non-Social,Second,4
971753,1001.585,1,congruent,Non-Social,Second,4
971753,506.075,1,congruent,Non-Social,Second,4
971753,980.9900001,1,incongruent,Non-Social,Second,4
971753,446.885,1,congruent,Non-Social,Second,4
971753,448.9300001,1,congruent,Non-Social,Second,4
971753,440.41,1,congruent,Non-Social,Second,4
971753,437.62,1,incongruent,Non-Social,Second,4
971753,426.8199999,1,incongruent,Non-Social,Second,4
971753,560.4999999,1,congruent,Non-Social,Second,4
971753,437.65,1,congruent,Non-Social,Second,4
971753,509.225,1,incongruent,Non-Social,Second,4
971753,380.915,1,incongruent,Non-Social,Second,4
971753,542.745,1,incongruent,Non-Social,Second,4
971753,468.9999999,1,congruent,Non-Social,Second,4
971753,396.235,1,congruent,Non-Social,Second,4
971753,497.2249999,1,incongruent,Non-Social,Second,4
971753,405.565,1,incongruent,Non-Social,Second,4
971753,612.04,1,congruent,Non-Social,Second,4
971753,400.9250001,1,incongruent,Non-Social,Second,4
971753,368.5649999,1,incongruent,Non-Social,Second,4
971753,480.955,1,congruent,Non-Social,Second,4
971753,682.3400001,1,congruent,Non-Social,Second,4
971753,382.645,1,incongruent,Non-Social,Second,4
971753,427.88,1,incongruent,Non-Social,Second,4
971753,381.2800001,1,incongruent,Non-Social,Second,4
971753,450.775,1,congruent,Non-Social,Second,4
971753,463.825,1,congruent,Non-Social,Second,4
971753,356.9400001,1,incongruent,Non-Social,Second,4
971753,415.4149999,1,congruent,Non-Social,Second,4
971753,303.8699999,1,congruent,Non-Social,Second,4
971753,399.0900001,1,congruent,Non-Social,Second,4
971753,426.5599999,1,congruent,Non-Social,Second,4
971753,389.8499999,1,incongruent,Non-Social,Second,4
971753,380.455,1,incongruent,Non-Social,Second,4
971753,359.6099999,1,congruent,Non-Social,Second,4
971753,369.245,1,incongruent,Non-Social,Second,4
971753,318.35,1,incongruent,Non-Social,Second,4
971753,234.605,1,congruent,Non-Social,Second,4
971753,540.0799999,1,congruent,Non-Social,Second,4
971753,426.2849999,1,incongruent,Non-Social,Second,4
971753,406.635,1,congruent,Non-Social,Second,4
971753,425.545,1,congruent,Non-Social,Second,4
971753,508.04,1,incongruent,Non-Social,Second,4
971753,343.8799999,1,incongruent,Non-Social,Second,4
971753,403.7350001,1,congruent,Non-Social,Second,4
971753,563.985,1,incongruent,Non-Social,Second,4
971753,281.895,0,incongruent,Non-Social,Second,4
971753,347.195,1,congruent,Non-Social,Second,4
971753,468.965,1,incongruent,Non-Social,Second,4
971753,274.39,0,congruent,Non-Social,Second,4
971753,271.69,1,incongruent,Non-Social,Second,4
971753,344.715,1,congruent,Non-Social,Second,4
971753,257.725,1,congruent,Non-Social,Second,4
971753,289.255,1,congruent,Non-Social,Second,4
971753,332.04,1,incongruent,Non-Social,Second,4
971753,457.4300001,1,congruent,Non-Social,Second,4
971753,311.9950001,1,congruent,Non-Social,Second,4
971753,315.845,1,incongruent,Non-Social,Second,4
971753,366.7149999,1,incongruent,Non-Social,Second,4
971753,439.4299999,1,congruent,Non-Social,Second,4
971753,423.695,1,congruent,Non-Social,Second,4
971753,345.37,1,incongruent,Non-Social,Second,4
971753,482.29,1,congruent,Non-Social,Second,4
971753,201.6800001,0,incongruent,Non-Social,Second,4
971753,430.9149999,1,incongruent,Non-Social,Second,4
971753,324.605,1,incongruent,Non-Social,Second,4
971753,311.205,1,congruent,Non-Social,Second,4
971753,236.56,0,incongruent,Non-Social,Second,4
971753,385.4649999,1,incongruent,Non-Social,Second,4
971753,435.7,1,incongruent,Non-Social,Second,4
971753,400.5999999,1,congruent,Non-Social,Second,4
971753,357.0650001,1,congruent,Non-Social,Second,4
971753,354.265,1,congruent,Non-Social,Second,4
971753,491.585,1,incongruent,Non-Social,Second,4
971753,355.4799999,1,congruent,Non-Social,Second,4
971753,429.77,1,congruent,Non-Social,Second,4
971753,474.96,1,congruent,Non-Social,Second,4
971753,276.3,1,incongruent,Non-Social,Second,4
971753,401.17,1,incongruent,Non-Social,Second,4
971753,420.245,1,congruent,Non-Social,Second,4
971753,493.395,1,incongruent,Non-Social,Second,4
971753,536.175,1,congruent,Non-Social,Second,4
971885,559.275,1,congruent,Non-Social,First,1
971885,407.67,1,congruent,Non-Social,First,1
971885,471.245,1,incongruent,Non-Social,First,1
971885,443.8400001,1,incongruent,Non-Social,First,1
971885,378.185,1,congruent,Non-Social,First,1
971885,840.63,1,incongruent,Non-Social,First,1
971885,495.875,1,congruent,Non-Social,First,1
971885,538.59,1,incongruent,Non-Social,First,1
971885,557.215,1,incongruent,Non-Social,First,1
971885,494.575,1,congruent,Non-Social,First,1
971885,422.315,1,congruent,Non-Social,First,1
971885,553.55,1,incongruent,Non-Social,First,1
971885,402.04,1,congruent,Non-Social,First,1
971885,455.07,1,incongruent,Non-Social,First,1
971885,517.685,1,congruent,Non-Social,First,1
971885,387.6700001,1,incongruent,Non-Social,First,1
971885,496.9,1,incongruent,Non-Social,First,1
971885,465.7150001,1,congruent,Non-Social,First,1
971885,521.9050001,1,incongruent,Non-Social,First,1
971885,706.4200001,1,incongruent,Non-Social,First,1
971885,413.695,1,congruent,Non-Social,First,1
971885,438.615,1,congruent,Non-Social,First,1
971885,398.595,1,congruent,Non-Social,First,1
971885,399.3050001,1,incongruent,Non-Social,First,1
971885,370.725,1,congruent,Non-Social,First,1
971885,522.53,1,incongruent,Non-Social,First,1
971885,412.55,1,incongruent,Non-Social,First,1
971885,430.67,1,congruent,Non-Social,First,1
971885,496.295,1,incongruent,Non-Social,First,1
971885,428.8400001,1,incongruent,Non-Social,First,1
971885,435.445,1,incongruent,Non-Social,First,1
971885,456.75,1,congruent,Non-Social,First,1
971885,386.1750001,1,congruent,Non-Social,First,1
971885,463.4100001,1,incongruent,Non-Social,First,1
971885,409.4,1,congruent,Non-Social,First,1
971885,427.85,1,incongruent,Non-Social,First,1
971885,422.55,1,incongruent,Non-Social,First,1
971885,374.775,1,incongruent,Non-Social,First,1
971885,369.49,1,congruent,Non-Social,First,1
971885,363.53,1,congruent,Non-Social,First,1
971885,448.0150001,1,incongruent,Non-Social,First,1
971885,447.82,1,congruent,Non-Social,First,1
971885,448.4699999,1,incongruent,Non-Social,First,1
971885,375.27,1,congruent,Non-Social,First,1
971885,392.755,1,incongruent,Non-Social,First,1
971885,375.225,1,congruent,Non-Social,First,1
971885,366.55,1,incongruent,Non-Social,First,1
971885,395.635,1,congruent,Non-Social,First,1
971885,354.16,1,congruent,Non-Social,First,1
971885,427.7999999,1,incongruent,Non-Social,First,1
971885,426.8199999,1,incongruent,Non-Social,First,1
971885,458.2999999,1,incongruent,Non-Social,First,1
971885,403.32,1,congruent,Non-Social,First,1
971885,571.8950001,1,incongruent,Non-Social,First,1
971885,435.6249999,1,incongruent,Non-Social,First,1
971885,461.425,1,incongruent,Non-Social,First,1
971885,406.3599999,1,incongruent,Non-Social,First,1
971885,521.2450001,1,congruent,Non-Social,First,1
971885,339.9700001,1,congruent,Non-Social,First,1
971885,494.005,1,incongruent,Non-Social,First,1
971885,446.6349999,1,incongruent,Non-Social,First,1
971885,516.4000001,1,congruent,Non-Social,First,1
971885,472.3350001,1,incongruent,Non-Social,First,1
971885,476.095,1,incongruent,Non-Social,First,1
971885,451.4350001,1,incongruent,Non-Social,First,1
971885,425.24,1,congruent,Non-Social,First,1
971885,346.3799999,1,congruent,Non-Social,First,1
971885,368.5849999,1,congruent,Non-Social,First,1
971885,442.6749999,1,congruent,Non-Social,First,1
971885,503.405,1,incongruent,Non-Social,First,1
971885,396.505,1,congruent,Non-Social,First,1
971885,485.7,1,congruent,Non-Social,First,1
971885,473.165,1,incongruent,Non-Social,First,1
971885,538.335,1,congruent,Non-Social,First,1
971885,630.565,1,incongruent,Non-Social,First,1
971885,548.2899999,1,incongruent,Non-Social,First,1
971885,615.75,1,congruent,Non-Social,First,1
971885,561.25,1,incongruent,Non-Social,First,1
971885,463.61,1,congruent,Non-Social,First,1
971885,415.185,1,congruent,Non-Social,First,1
971885,424.0049999,1,congruent,Non-Social,First,1
971885,451.315,1,congruent,Non-Social,First,1
971885,553.6600001,1,incongruent,Non-Social,First,1
971885,457.5299999,1,congruent,Non-Social,First,1
971885,427.145,1,congruent,Non-Social,First,1
971885,400.6899999,1,congruent,Non-Social,First,1
971885,478.6,1,incongruent,Non-Social,First,1
971885,413.76,1,incongruent,Non-Social,First,1
971885,427.49,1,incongruent,Non-Social,First,1
971885,481.985,1,congruent,Non-Social,First,1
971885,439.8899999,1,congruent,Non-Social,First,1
971885,454.6950001,1,congruent,Non-Social,First,1
971885,647.935,1,congruent,Non-Social,Second,2
971885,516.0000001,1,congruent,Non-Social,Second,2
971885,664.855,1,incongruent,Non-Social,Second,2
971885,395.3450001,1,congruent,Non-Social,Second,2
971885,460.1350001,1,incongruent,Non-Social,Second,2
971885,459.47,1,incongruent,Non-Social,Second,2
971885,457.13,1,congruent,Non-Social,Second,2
971885,437.4399999,1,congruent,Non-Social,Second,2
971885,518.1399999,1,incongruent,Non-Social,Second,2
971885,520.36,1,incongruent,Non-Social,Second,2
971885,482.6199999,1,incongruent,Non-Social,Second,2
971885,387.1449999,1,congruent,Non-Social,Second,2
971885,465.255,1,incongruent,Non-Social,Second,2
971885,442.565,1,incongruent,Non-Social,Second,2
971885,356.84,1,congruent,Non-Social,Second,2
971885,345.935,1,incongruent,Non-Social,Second,2
971885,436.12,1,incongruent,Non-Social,Second,2
971885,443.06,1,congruent,Non-Social,Second,2
971885,393.4149999,1,congruent,Non-Social,Second,2
971885,447.83,1,incongruent,Non-Social,Second,2
971885,433.9950001,1,congruent,Non-Social,Second,2
971885,408.18,1,congruent,Non-Social,Second,2
971885,533.255,1,incongruent,Non-Social,Second,2
971885,450.9599999,1,incongruent,Non-Social,Second,2
971885,447.21,1,incongruent,Non-Social,Second,2
971885,453.915,1,congruent,Non-Social,Second,2
971885,597.0150001,1,incongruent,Non-Social,Second,2
971885,504.7149999,1,congruent,Non-Social,Second,2
971885,362.9900001,1,congruent,Non-Social,Second,2
971885,520.915,1,incongruent,Non-Social,Second,2
971885,445.8049999,1,congruent,Non-Social,Second,2
971885,514.4750001,1,incongruent,Non-Social,Second,2
971885,484.82,1,incongruent,Non-Social,Second,2
971885,449.915,1,incongruent,Non-Social,Second,2
971885,519.98,1,incongruent,Non-Social,Second,2
971885,526.9350001,1,incongruent,Non-Social,Second,2
971885,539.26,1,incongruent,Non-Social,Second,2
971885,532.475,1,congruent,Non-Social,Second,2
971885,451.55,1,incongruent,Non-Social,Second,2
971885,483,1,incongruent,Non-Social,Second,2
971885,429.265,1,congruent,Non-Social,Second,2
971885,394.4099999,1,congruent,Non-Social,Second,2
971885,464.055,1,incongruent,Non-Social,Second,2
971885,412.78,1,congruent,Non-Social,Second,2
971885,424.465,1,congruent,Non-Social,Second,2
971885,407.43,1,congruent,Non-Social,Second,2
971885,425.3349999,1,congruent,Non-Social,Second,2
971885,443.45,1,incongruent,Non-Social,Second,2
971885,516.0149999,1,congruent,Non-Social,Second,2
971885,471.75,1,incongruent,Non-Social,Second,2
971885,431.465,1,incongruent,Non-Social,Second,2
971885,496.5100001,1,incongruent,Non-Social,Second,2
971885,540.9649999,1,congruent,Non-Social,Second,2
971885,366.2099999,1,congruent,Non-Social,Second,2
971885,449.5300001,1,incongruent,Non-Social,Second,2
971885,425.44,1,congruent,Non-Social,Second,2
971885,413.95,1,congruent,Non-Social,Second,2
971885,370.875,1,congruent,Non-Social,Second,2
971885,516.16,1,incongruent,Non-Social,Second,2
971885,452.2899999,1,congruent,Non-Social,Second,2
971885,415.07,1,congruent,Non-Social,Second,2
971885,525.595,1,incongruent,Non-Social,Second,2
971885,426.215,1,congruent,Non-Social,Second,2
971885,408.33,1,congruent,Non-Social,Second,2
971885,474.8450001,1,congruent,Non-Social,Second,2
971885,583.21,1,incongruent,Non-Social,Second,2
971885,439.31,1,incongruent,Non-Social,Second,2
971885,427.24,1,incongruent,Non-Social,Second,2
971885,457.79,1,congruent,Non-Social,Second,2
971885,385.735,1,congruent,Non-Social,Second,2
971885,456.34,1,congruent,Non-Social,Second,2
971885,577.08,1,incongruent,Non-Social,Second,2
971885,389.7249999,1,congruent,Non-Social,Second,2
971885,491.26,1,incongruent,Non-Social,Second,2
971885,568.8700001,1,incongruent,Non-Social,Second,2
971885,517.4949999,1,congruent,Non-Social,Second,2
971885,495.6200001,1,incongruent,Non-Social,Second,2
971885,566.38,1,congruent,Non-Social,Second,2
971885,594.53,1,incongruent,Non-Social,Second,2
971885,537.7000001,1,incongruent,Non-Social,Second,2
